사업장명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,위반내용,전화번호,대표자명,환경오염위반유형구분명,데이터기준일자,제공기관코드,제공기관명
(주)제이와이진영산업,전라남도,장성군,전라남도 장성군 동화면 연산로 119,전라남도 장성군 동화면 남평리 463-5,35.26903079,126.7174081,법 제39조제1항에 따른 자가측정을 위반한 다음과 같은 경우-자가측정을 하지 아니하거나 자가측정 횟수가 적정하지 아니한 경우,000-0000-0000,,대기,2026-02-20,5895000,전남광주통합특별시 장성군
(주)제이엠산업,전라남도,장성군,전라남도 장성군 동화면 동화로 97,,35.2465541,126.7279778,법 제 67조의 규정을 위반하여 환경기술인등의 교육을 받게 하지 아니한 경우,000-0000-0000,,수질,2026-02-20,5895000,전남광주통합특별시 장성군
(주)제이엠산업,전라남도,장성군,전라남도 장성군 동화면 동화로 97,,35.2465541,126.7279778,법 제38조제3항에 따른 폐수배출시설 및 방지시설의 운영에 관한 관리기록을 거짓으로 기록하거나 보존ㆍ비치하지 아니한 경우,061-392-3322,,수질,2026-02-20,5895000,전남광주통합특별시 장성군
강일에스티(주),전라남도,장성군,전라남도 장성군 남면 나노산단2로 91-10,,35.239765,126.8376715,법 제31조제2항에 따른 배출시설 및 방지시설의 운영에 관한 관리기록을 거짓으로 기재하였거나 보존·비치하지 아니한 경우,061-802-1647,,대기,2026-02-20,5895000,전남광주통합특별시 장성군
AJ네트웍스(주),전라남도,장성군,전라남도 장성군 동화면 금강산로 203-16,전라남도 장성군 동화면 남산리 680-13,35.26086096,126.7209863,법 제37조제1항에 따른 가동개시 신고를 하고 조업 중인 폐수배출시설에서 배출되는 수질오염물질의 정도가 폐수배출시설 또는 방지시설의 결함ㆍ고장 또는 운전미숙 등으로 법 제32조에,02-6363-9995,,수질,2026-02-20,5895000,전남광주통합특별시 장성군
AJ네트웍스(주),전라남도,장성군,전라남도 장성군 동화면 금강산로 203-16,전라남도 장성군 동화면 남산리 680-13,35.26086096,126.7209863,법 제33조제2항 또는 제3항에 따른 폐수배출시설 변경신고를 하지 아니한 경우,02-6363-9995,,수질,2026-02-20,5895000,전남광주통합특별시 장성군
(주)효성글라스,전라남도,장성군,전라남도 장성군 황룡면 강변로 484-24,전라남도 장성군 황룡면 월평리 604-9,35.285369,126.770498,법 제33조제2항 또는 제3항에 따른 폐수배출시설 변경신고를 하지 아니한 경우,061-395-3600,,수질,2026-02-20,5895000,전남광주통합특별시 장성군
(주)효성글라스,전라남도,장성군,전라남도 장성군 황룡면 강변로 484-24,전라남도 장성군 황룡면 월평리 604-9,35.285369,126.770498,법 제38조제3항에 따른 폐수배출시설 및 방지시설의 운영에 관한 관리기록을 거짓으로 기록하거나 보존ㆍ비치하지 아니한 경우,061-395-3600,,수질,2026-02-20,5895000,전남광주통합특별시 장성군
(주)화정,전라남도,장성군,전라남도 장성군 북일면 봉암로 1148,전라남도 장성군 북일면 박산리 245-1,35.38581295,126.8070036,법 제23조제2항 또는 법 제23조제3항을 위반하여 변경신고를 하지 아니한 경우,061-393-6569,,대기,2026-02-20,5895000,전남광주통합특별시 장성군
(주)현대푸드시스템,전라남도,장성군,전라남도 장성군 황룡면 강변로 452-21 (608-11),전라남도 장성군 황룡면 월평리 608-10,35.2837,126.7695126,법 제33조제2항 또는 제3항에 따른 폐수배출시설 변경신고를 하지 아니한 경우,061-395-3115,,수질,2026-02-20,5895000,전남광주통합특별시 장성군
(주)현농,전라남도,장성군,전라남도 장성군 남면 나노산단3로 33-5,전라남도 장성군 남면 삼태리 854-6,35.23684403,126.830284,법 제77조를 위반하여 환경기술인 등의 교육을 받게 하지 아니하였을 경우,000-0000-0000,,대기,2026-02-20,5895000,전남광주통합특별시 장성군
(주)현농,전라남도,장성군,전라남도 장성군 남면 나노산단3로 33-5,전라남도 장성군 남면 삼태리 854-6,35.236847,126.830282,법 제33조제2항 또는 제3항에 따른 폐수배출시설 변경신고를 하지 아니한 경우,061-362-5316,,수질,2026-02-20,5895000,전남광주통합특별시 장성군
(주)혁진팩,전라남도,장성군,전라남도 장성군 황룡면 요월정로 143-9 (외 2필지(26-20608-38)),전라남도 장성군 황룡면 황룡리 26-21,35.276324,126.7521284,법 제23조에 따라 배출시설설치허가(변경허가를 포함한다)를 받지 아니하거나 신고를 하지 아니하고 배출시설을 설치한 경우-해당지역이 배출시설의 설치가 불가능한 지역인 경우,000-0000-0000,,대기,2026-02-20,5895000,전남광주통합특별시 장성군
(주)해송기업,전라남도,장성군,전라남도 장성군 남면 나노산단2로 99,,35.239322,126.837387,법 제31조제2항에 따른 배출시설 및 방지시설의 운영에 관한 관리기록을 거짓으로 기재하였거나 보존·비치하지 아니한 경우,062-942-4177,,대기,2026-02-20,5895000,전남광주통합특별시 장성군
(주)한진레미콘,전라남도,장성군,,전라남도 장성군 서삼면 용흥리 152-2,35.31374128,126.7656351,법 제31조제2항에 따른 배출시설 및 방지시설의 운영에 관한 관리기록을 거짓으로 기재하였거나 보존·비치하지 아니한 경우,061-393-8311,,대기,2026-02-20,5895000,전남광주통합특별시 장성군
(주)한솔보드,전라남도,장성군,전라남도 장성군 남면 나노산단2로 161,전라남도 장성군 남면 삼태리 878-7,35.23456604,126.838303,법 제31조제2항에 따른 배출시설 및 방지시설의 운영에 관한 관리기록을 거짓으로 기재하였거나 보존·비치하지 아니한 경우,000-0000-0000,,대기,2026-02-20,5895000,전남광주통합특별시 장성군
(주)한국상용차,전라남도,장성군,,전라남도 장성군 동화면 남평리 291,35.27696321,126.7254731,법 제31조제2항에 따른 배출시설 및 방지시설의 운영에 관한 관리기록을 거짓으로 기재하였거나 보존·비치하지 아니한 경우,000-0000-0000,,대기,2026-02-20,5895000,전남광주통합특별시 장성군
(주)하나기업,전라남도,장성군,전라남도 장성군 삼서면 영장로 1930,전라남도 장성군 삼서면 두월리 876,35.23555433,126.6846119,법 제23조제2항 또는 법 제23조제3항을 위반하여 변경신고를 하지 아니한 경우,000-0000-0000,,대기,2026-02-20,5895000,전남광주통합특별시 장성군
(주)하나기업,전라남도,장성군,,전라남도 장성군 삼서면 두월리 880,35.235206,126.685291,법 제33조제2항 또는 제3항에 따른 폐수배출시설 변경신고를 하지 아니한 경우,000-0000-0000,,수질,2026-02-20,5895000,전남광주통합특별시 장성군
(주)피알테크,전라남도,장성군,전라남도 장성군 삼서면 영장로 1930-42,전라남도 장성군 삼서면 두월리 826-7,35.23490331,126.6831384,법 제23조제2항 또는 법 제23조제3항을 위반하여 변경신고를 하지 아니한 경우,061-393-9700,,대기,2026-02-20,5895000,전남광주통합특별시 장성군
(주)피알테크,전라남도,장성군,전라남도 장성군 삼서면 영장로 1930-42,전라남도 장성군 삼서면 두월리 826-7,35.23490331,126.6831384,영 제33조(근거법령 법 제35조 법 제 39조 법 제 40조)제3호에 따라 방지시설 설치 외의 방법으로 수질오염물질을 적정하게 처리한다는 사유로 방지시설을 설치하지 아니한 자-그,061-393-9700,,수질,2026-02-20,5895000,전남광주통합특별시 장성군
(주)폼피아,전라남도,장성군,전라남도 장성군 삼계면 번창길 37,전라남도 장성군 삼계면 부성리 789-2,35.29963887,126.6361951,법 제39조제1항에 따른 자가측정을 위반한 다음과 같은 경우-자가측정을 거짓으로 기록하였거나 기록부 및 자가측정 시의 여과지 등을 보존·비치하지 아니한 경우,061-394-3811,,대기,2026-02-20,5895000,전남광주통합특별시 장성군
(주)폼피아,전라남도,장성군,전라남도 장성군 삼계면 번창길 37,전라남도 장성군 삼계면 부성리 789-2,35.29963887,126.6361951,법 제31조제1항을 위반하여 다음과 같은 행위를 하는 경우-부식·마모로 인하여 대기오염물질이 누출되는 배출시설이나 방지시설을 정당한 사유 없이 방치하는 행위,061-394-3811,,대기,2026-02-20,5895000,전남광주통합특별시 장성군
(주)포이엠,전라남도,장성군,전라남도 장성군 동화면 삼동로 823 (외4필지(27-429-429-624-2)),전라남도 장성군 동화면 용정리 28,35.28969027,126.7474369,영 제33조(근거법령 법 제35조 법 제 39조 법 제 40조)제3호에 따라 방지시설 설치 외의 방법으로 수질오염물질을 적정하게 처리한다는 사유로 방지시설을 설치하지 아니한 자-폐,061-395-1100,,수질,2026-02-20,5895000,전남광주통합특별시 장성군
(주)포유테크,전라남도,장성군,전라남도 장성군 동화면 동화로 83-11,전라남도 장성군 동화면 월산리 766,35.24588716,126.7262402,법 제31조제2항에 따른 배출시설 및 방지시설의 운영에 관한 관리기록을 거짓으로 기재하였거나 보존·비치하지 아니한 경우,000-0000-0000,,대기,2026-02-20,5895000,전남광주통합특별시 장성군
(주)파이닉스푸드 장성공장,전라남도,장성군,전라남도 장성군 북이면 연수길 25-24 (외3필지),전라남도 장성군 북이면 사거리 511,35.436679,126.8119481,법 제37조제1항에 따른 가동개시 신고를 하고 조업 중인 폐수배출시설에서 배출되는 수질오염물질의 정도가 폐수배출시설 또는 방지시설의 결함ㆍ고장 또는 운전미숙 등으로 법 제32조에,000-0000-0000,,수질,2026-02-20,5895000,전남광주통합특별시 장성군
(주)파이닉스푸드 장성공장,전라남도,장성군,전라남도 장성군 북이면 연수길 25-24 (외3필지),전라남도 장성군 북이면 사거리 511,35.436679,126.8119481,법 제38조제1항 각 호의 어느 하나에 해당하는 행위를 한 경우-그 밖에 폐수배출시설 및 방지시설을 정당한 사유 없이 정상적으로 가동하지 아니하여 배출허용기준을 초과한 수질오염물질,000-0000-0000,,수질,2026-02-20,5895000,전남광주통합특별시 장성군
대양판지(주),전라남도,장성군,전라남도 장성군 황룡면 황룡로 209,전라남도 장성군 황룡면 황룡리 5-30,35.27930341,126.7540777,법 제31조제1항을 위반하여 다음과 같은 행위를 하는 경우-부식·마모로 인하여 대기오염물질이 누출되는 배출시설이나 방지시설을 정당한 사유 없이 방치하는 행위,061-395-3701,,대기,2026-02-20,5895000,전남광주통합특별시 장성군
대양판지(주),전라남도,장성군,전라남도 장성군 황룡면 황룡로 209,전라남도 장성군 황룡면 황룡리 5-30,35.27930341,126.7540777,법 제38조제1항 각 호의 어느 하나에 해당하는 행위를 한 경우-폐수배출시설에서 배출되는 수질오염물질을 방지시설에 유입하지 아니하고 배출한 경우,061-395-3701,,수질,2026-02-20,5895000,전남광주통합특별시 장성군
대신플라테크,전라남도,장성군,,전라남도 장성군 동화면 남산리 325-2,35.2662987,126.7305485,법 제39조제1항에 따른 자가측정을 위반한 다음과 같은 경우-자가측정을 하지 아니하거나 자가측정 횟수가 적정하지 아니한 경우,061-392-0772,,대기,2026-02-20,5895000,전남광주통합특별시 장성군
대성산업,전라남도,장성군,,전라남도 장성군 황룡면 월평리 617-8,35.279522,126.7657718,제15조제1항제3호의 규정을 위반한 자,000-0000-0000,,수질,2026-02-20,5895000,전남광주통합특별시 장성군
대림퍼니처(주),전라남도,장성군,,전라남도 장성군 황룡면 월평리 608-3,35.284538,126.767619,법 제31조제2항에 따른 배출시설 및 방지시설의 운영에 관한 관리기록을 거짓으로 기재하였거나 보존·비치하지 아니한 경우,062-945-4693,,대기,2026-02-20,5895000,전남광주통합특별시 장성군
대림레미콘(주),전라남도,장성군,전라남도 장성군 동화면 구봉길 57-6,전라남도 장성군 동화면 월산리 835,35.24101755,126.7148407,영 제33조(근거법령 법 제35조 법 제 39조 법 제 40조)제3호에 따라 방지시설 설치 외의 방법으로 수질오염물질을 적정하게 처리한다는 사유로 방지시설을 설치하지 아니한 자-폐,061-392-7907,,수질,2026-02-20,5895000,전남광주통합특별시 장성군
